#OK
#SQL= select DES.haloId as descendant_id,     
#	       DES.np as descendant_mass,     
#	       PROG.*     
#	  from millimil..MPAHalo DES,     
#	       millimil..MPAHalo PROG     
#	 where DES.snapnum = 63     
#	   and DES.np > 1e5     
#	   and PROG.haloId between DES.haloId and DES.lastprogenitorId     
#	   and PROG.redshift between 3.05 and 3.12     
#	   and PROG.np > 100     
#	 order by DES.np desc, PROG.np desc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 30 sec
#DATE 2015-07-29 19:28:45.503 CEST
#QUERYTIME 184 millisec
#COLUMN 1 name=descendant_id JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=descendant_mass JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 3 name=haloID JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 4 name=subHaloID JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=lastProgenitorId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 6 name=treeId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 7 name=snapNum JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 8 name=redshift JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=firstProgenitorId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 10 name=nextProgenitorId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 11 name=descendantId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 12 name=firstHaloInFOFgroupId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 13 name=nextHaloInFOFgroupId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 14 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 15 name=m_Mean200 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 16 name=m_Crit200 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=m_TopHat JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=phKey JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 19 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 20 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 21 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 22 name=zIndex JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 23 name=ix JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 24 name=iy JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 25 name=iz JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 26 name=velX JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 27 name=velY JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 28 name=velZ JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 29 name=velDisp JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 30 name=vMax JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 31 name=spinX JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 32 name=spinY JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 33 name=spinZ JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 34 name=mostBoundID JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 35 name=fileNr JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 36 name=subhaloIndex JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 37 name=halfmassRadius JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 38 name=random JDBC_TYPE=4 JDBC_TYPENAME=int
descendant_id,descendant_mass,haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
3000042000000,137272,3000042001092,27000300001032,3000042001105,3000042000000,27,3.060419,3000042001093,-1,3000042001091,3000042001092,-1,137,11.016406,10.241815,11.360668,13101,49.10405,14.058169,10.10135,40120,5,1,1,-310.4177,-211.45395,268.0711,80.82869,133.76848,-0.046644554,0.17318428,0.01023367,7610899,3,1032,0.015345223,518
3000042000000,137272,3000042002621,27000300000889,3000042002633,3000042000000,27,3.060419,3000042002622,3000042002634,3000042002620,3000042002621,-1,137,13.426245,13.340179,14.286901,13509,43.975647,10.221048,11.857101,36689,4,1,1,-23.37959,285.7277,-23.190617,85.95911,136.53511,0.17732589,0.09767385,0.063312665,8127574,3,889,0.013700306,704
3000042000000,137272,3000042000975,27000300001063,3000042000982,3000042000000,27,3.060419,3000042000976,-1,3000042000974,3000042000975,-1,132,8.692633,8.692633,10.241815,13530,45.83564,8.795656,10.53496,36458,5,0,1,8.67905,370.95856,294.2698,77.040405,118.38291,-0.042141896,0.17905673,0.13330339,8071735,3,1063,0.020119416,627
3000042000000,137272,3000042002500,27000300001053,3000042002509,3000042000000,27,3.060419,3000042002501,-1,3000042002499,3000042002500,-1,131,9.036896,8.778699,9.725421,13539,42.096752,11.078963,11.569389,36415,4,1,1,357.77914,171.29778,86.7774,77.107834,124.042946,-0.014283444,0.08217111,0.21824132,8164755,3,1053,0.017691998,664
3000042000000,137272,3000042003640,27000300000694,3000042003652,3000042000000,27,3.060419,3000042003641,-1,3000042003639,3000042003654,-1,127,0.0,0.0,0.0,13549,41.426804,14.720208,10.422603,36538,4,1,1,44.07918,-87.67498,-62.946644,66.47982,100.117424,0.18038835,-0.28586018,0.10727621,8137774,3,694,0.025868187,424
3000042000000,137272,3000042001513,27000300000121,3000042001522,3000042000000,27,3.060419,3000042001514,-1,3000042001512,3000042001477,3000042001525,124,0.0,0.0,0.0,13548,42.70289,12.336445,11.393454,36525,4,1,1,126.759895,-2.7399342,66.53442,84.698875,141.17184,0.15114498,-0.11772052,-0.008855833,8140859,3,121,0.01272848,88
3000042000000,137272,3000042004900,27000300000098,3000042004918,3000042000000,27,3.060419,3000042004901,-1,3000042004899,3000042004846,-1,102,0.0,0.0,0.0,13502,45.420055,7.762668,12.118077,35802,5,0,1,225.79901,516.7123,143.26758,88.86727,144.86342,-0.054790184,0.051246934,-0.027419882,8075104,3,98,0.010526494,912
3000042000000,137272,3000042005346,27000300001354,3000042005354,3000042000000,27,3.060419,3000042005347,-1,3000042005345,3000042005346,-1,102,7.831976,7.831976,8.004107,13342,46.207306,13.54738,6.0425196,34795,5,1,0,-81.7564,96.36952,359.85217,68.169815,112.47897,-0.034280904,0.02021599,0.10469443,7993558,3,1354,0.016257482,118
2000020000000,119152,2000020000036,27000500000000,2000020000153,2000020000000,27,3.060419,2000020000037,2000020000154,2000020000035,2000020000036,2000020000281,5421,516.2219,510.11124,528.5293,23119,32.647633,59.351665,34.60321,238757,3,6,3,182.62822,84.13903,-206.1045,319.50165,469.32275,0.54333866,-1.2964485,1.0456915,13894206,5,0,0.046532635,481
2000020000000,119152,2000020000691,27000500000035,2000020000756,2000020000000,27,3.060419,2000020000692,-1,2000020000690,2000020000691,-1,1727,155.09033,151.73378,160.51248,23120,33.069332,59.167152,35.51568,238977,3,6,3,46.460117,77.80125,-435.12027,171.83414,286.46802,1.1300367,-0.028229501,0.42430484,13891908,5,35,0.03929897,730
2000020000000,119152,2000020001219,27000500000008,2000020001264,2000020000000,27,3.060419,2000020001220,2000020001265,2000020001218,2000020001219,2000020003581,1645,117.823906,115.50013,123.67637,23118,31.915857,60.672546,33.389915,238768,3,6,3,338.55478,-185.97745,-282.1238,167.58931,258.6611,2.1215675,1.7263683,3.248425,15635900,5,8,0.046031974,940
2000020000000,119152,2000020001899,27000400000084,2000020001938,2000020000000,27,3.060419,2000020001900,-1,2000020001898,2000020001899,-1,1116,94.930435,94.41404,98.0288,17846,31.394741,0.14310256,31.71074,163840,3,0,3,135.5884,-227.64032,-48.611584,167.03172,258.74222,-0.047789518,0.8169094,0.4290384,18805909,4,84,0.031746034,109
2000020000000,119152,2000020002546,27000500000054,2000020002585,2000020000000,27,3.060419,2000020002547,-1,2000020002545,2000020002546,2000020002610,972,64.97958,64.37712,68.25008,23155,36.14381,59.691696,33.346313,238819,4,6,3,-128.05153,92.839005,-129.74263,148.96149,243.2349,0.45955867,0.7086629,0.2997066,13906832,5,54,0.032917798,938
2000020000000,119152,2000020003110,27000200000067,2000020003128,2000020000000,27,3.060419,2000020003111,-1,2000020003109,2000020003110,2000020003130,865,67.04516,65.49598,71.262375,9654,32.923523,61.947308,30.6424,126391,3,6,3,-100.70454,-81.02409,107.75742,142.48122,220.9594,-0.16660494,0.09713838,0.026454996,8965680,2,67,0.034027115,194
2000020000000,119152,2000020001525,27000400000121,2000020001549,2000020000000,27,3.060419,2000020001526,-1,2000020001524,2000020001525,-1,710,58.954987,58.180393,59.901707,17841,34.773743,0.2628822,32.933292,163853,3,0,3,-0.9049243,-299.04095,-166.59065,140.7268,222.03194,-0.11955953,0.38318795,0.026930809,10718093,4,121,0.027643736,245
2000020000000,119152,2000020001663,27000500000107,2000020001687,2000020000000,27,3.060419,2000020001664,2000020001688,2000020001662,2000020001663,2000020001688,612,61.967285,60.6763,63.86073,23123,33.381435,59.10265,36.219456,238988,3,6,4,23.979893,53.912823,-560.36884,123.87737,202.87225,0.14375678,-0.8772642,-0.29542056,14089514,5,107,0.029111806,357
2000020000000,119152,2000020002645,27000500000142,2000020002670,2000020000000,27,3.060419,2000020002646,-1,2000020002644,2000020002645,2000020002599,523,42.60251,42.086113,44.237755,23156,36.63589,59.608345,32.99903,238791,4,6,3,-167.25883,66.73659,50.759037,121.51138,201.54077,0.15488173,1.2214597,-0.5281843,13906726,5,142,0.025684118,795
2000020000000,119152,2000020000495,27000500000147,2000020000517,2000020000000,27,3.060419,2000020000496,-1,2000020000494,2000020000495,-1,437,39.504143,39.073814,40.795128,23119,32.289276,58.68726,34.852577,238757,3,6,3,256.42572,443.64835,-211.44847,109.632706,188.75894,-0.19824213,0.2966035,0.12120775,15630921,5,147,0.022949545,915
2000020000000,119152,2000020000779,27000500000096,2000020000799,2000020000000,27,3.060419,2000020000780,2000020000800,2000020000778,2000020000779,2000020000828,378,22.291008,22.118877,25.04511,23117,34.361057,60.630917,33.256645,238777,3,6,3,-66.505905,-86.43177,-0.0895646,92.05668,153.46696,0.46531183,-0.623594,0.22724946,13908165,5,96,0.030276338,867
2000020000000,119152,2000020001326,27000500000224,2000020001342,2000020000000,27,3.060419,2000020001327,-1,2000020001325,2000020001326,-1,374,30.036919,29.43446,31.413969,23114,33.847103,61.78714,32.303677,238750,3,6,3,-25.255411,-140.79982,18.241116,112.09892,179.10835,0.20949171,-0.32386747,0.26737523,10717291,5,224,0.022025691,599
2000020000000,119152,2000020001952,27000400000139,2000020001973,2000020000000,27,3.060419,2000020001953,-1,2000020001951,2000020001952,2000020001989,316,28.22954,27.885277,28.918066,23113,32.15054,62.44602,32.445126,238742,3,6,3,94.8253,-376.58865,-255.78938,111.3335,183.77393,-0.14569639,0.3403211,0.18697987,10719187,4,139,0.017507538,447
2000020000000,119152,2000020003581,27000500000009,2000020003596,2000020000000,27,3.060419,2000020003582,-1,2000020003580,2000020001219,2000020003598,299,0.0,0.0,0.0,23119,32.13692,60.269238,33.373222,238754,3,6,3,231.86841,-3.631173,10.0369005,92.65752,139.48607,1.195083,0.39865145,-0.24494508,15637382,5,9,0.03032206,285
2000020000000,119152,2000020001502,27000500000287,2000020001513,2000020000000,27,3.060419,2000020001503,-1,2000020001501,2000020001502,-1,291,24.959045,24.528717,25.561504,23113,31.975601,60.549965,32.572746,238740,3,6,3,71.700935,-10.881437,113.91342,100.527306,169.15549,0.099342324,0.091510154,-0.23593377,15640864,5,287,0.021310637,460
2000020000000,119152,2000020002944,27000500000293,2000020002956,2000020000000,27,3.060419,2000020002945,-1,2000020002943,2000020002944,-1,268,20.397564,19.967236,21.172155,23117,34.521328,60.712368,34.96773,238781,3,6,3,-92.22984,-53.582497,-250.94447,99.58193,156.09206,-0.30298123,-0.36959478,0.3408777,13903380,5,293,0.021772502,578
2000020000000,119152,2000020001058,27000500000285,2000020001069,2000020000000,27,3.060419,2000020001059,-1,2000020001057,2000020001058,-1,238,13.426245,12.73772,13.856573,23116,35.11322,60.148556,33.268772,238763,3,6,3,-103.73543,1.6982176,-29.51475,93.00216,128.8568,-1.481152,-0.65779203,0.7021224,13909019,5,285,0.027838552,265
2000020000000,119152,2000020003130,27000200000068,2000020003144,2000020000000,27,3.060419,2000020003131,-1,2000020003129,2000020003110,2000020003155,212,0.0,0.0,0.0,9654,32.726875,61.79283,30.862179,126391,3,6,3,99.18528,-7.732168,-2.7162695,102.160904,163.99254,0.139853,-0.13109054,0.16237013,8962612,2,68,0.015989285,110
2000020000000,119152,2000020005116,27000200000479,2000020005125,2000020000000,27,3.060419,2000020005117,-1,2000020005115,2000020005116,-1,209,16.008215,15.750018,16.524609,9649,31.48839,62.000626,29.261717,126358,3,6,3,89.627266,-136.68631,114.60673,89.04969,141.42148,-0.18733695,-0.09848198,-0.32816547,878420,2,479,0.020818794,948
2000020000000,119152,2000020003237,27000500000371,2000020003249,2000020000000,27,3.060419,2000020003238,-1,2000020003236,2000020003237,-1,189,18.073792,17.2992,19.192644,23113,31.732622,61.685074,32.67294,238742,3,6,3,195.57443,-186.43579,-106.45853,83.135796,141.2876,-0.0067660115,0.19413552,0.25607994,18804557,5,371,0.018262263,181
2000020000000,119152,2000020000865,27000500000390,2000020000874,2000020000000,27,3.060419,2000020000866,-1,2000020000864,2000020000865,2000020000249,184,12.479523,12.307391,12.823785,23116,33.635372,59.983246,33.824024,238762,3,6,3,-139.56743,-46.625767,-82.07444,82.204506,137.44121,-0.39168176,-0.4283396,0.1062557,13885568,5,390,0.018907726,900
2000020000000,119152,2000020000475,27000500000301,2000020000489,2000020000000,27,3.060419,2000020000476,-1,2000020000474,2000020000475,-1,183,18.934448,18.50412,19.450842,23120,33.058704,59.13096,36.024117,238977,3,6,4,383.2787,-111.82174,-608.0233,100.08833,161.5481,-0.4829605,-0.1384202,0.15373524,15429677,5,301,0.013404219,784
2000020000000,119152,2000020000281,27000500000001,2000020000303,2000020000000,27,3.060419,2000020000282,-1,2000020000280,2000020000036,2000020000160,178,0.0,0.0,0.0,23119,32.58925,59.44853,34.336044,238757,3,6,3,223.14453,-150.35008,197.20808,119.85306,187.58667,-0.11600074,0.046906002,-0.34277573,15637475,5,1,0.009736522,183
2000020000000,119152,2000020001111,27000500000462,2000020001122,2000020000000,27,3.060419,2000020001112,-1,2000020001110,2000020001111,-1,176,13.168048,12.823785,13.770508,23113,31.666956,61.235638,33.13166,238740,3,6,3,286.11404,-379.01178,-217.24272,82.368706,145.948,0.22510445,0.26963422,0.08893135,18804131,5,462,0.016986832,370
2000020000000,119152,2000020001300,27000500000509,2000020001314,2000020000000,27,3.060419,2000020001301,-1,2000020001299,2000020001300,-1,175,15.2336235,15.061493,15.31969,23113,31.913055,60.889908,33.04158,238740,3,6,3,191.26651,-219.67975,7.26352,93.05871,161.26973,-0.21820754,0.24584067,0.09217933,15637703,5,509,0.014288244,783
2000020000000,119152,2000020003498,27000500000528,2000020003509,2000020000000,27,3.060419,2000020003499,-1,2000020003497,2000020003498,-1,170,14.200836,13.598376,14.803295,23110,33.712654,57.84789,32.613323,238622,3,6,3,-69.1552,156.77989,-30.39182,92.356,149.4223,-0.04034262,-0.070119716,-0.48822555,13881141,5,528,0.01492561,925
2000020000000,119152,2000020001195,27000500000466,2000020001208,2000020000000,27,3.060419,2000020001196,-1,2000020001194,2000020001195,-1,168,14.459033,13.942638,15.061493,23112,31.892828,60.136955,32.520775,238726,3,6,3,222.90685,109.02417,71.079445,77.92378,140.58884,0.1754306,0.04213377,-0.037162837,15641223,5,466,0.018891197,384
2000020000000,119152,2000020001989,27000400000140,2000020002001,2000020000000,27,3.060419,2000020001990,2000020002002,2000020001988,2000020001952,2000020002002,165,0.0,0.0,0.0,23113,32.327362,62.15703,32.649063,238743,3,6,3,18.437498,-192.01364,-251.91852,91.972885,150.79738,0.15053727,-0.35454217,0.22018836,10719264,4,140,0.014078351,822
2000020000000,119152,2000020001431,27000500000523,2000020001442,2000020000000,27,3.060419,2000020001432,-1,2000020001430,2000020001431,-1,165,11.877063,11.618866,12.049194,23123,33.986183,58.99517,36.13641,238988,3,6,4,-182.86212,172.37152,-297.6685,73.25979,128.71582,-0.17998338,0.26017058,0.42852584,13896389,5,523,0.01993499,523
2000020000000,119152,2000020000946,27000500000506,2000020000960,2000020000000,27,3.060419,2000020000947,-1,2000020000945,2000020000946,-1,163,12.823785,12.393456,12.995916,23119,32.955887,60.097225,33.89749,238755,3,6,3,-64.02047,-57.307602,38.796883,79.72813,136.46286,0.551136,0.23965295,-0.08342794,13886974,5,506,0.016932504,684
2000020000000,119152,2000020002428,27000400000483,2000020002439,2000020000000,27,3.060419,2000020002429,-1,2000020002427,2000020002428,-1,157,13.340179,13.340179,13.856573,17838,35.48075,1.2881663,31.543215,163906,3,0,3,-48.54818,-226.04633,-105.57422,84.47856,136.60458,-0.14914244,0.12837382,-0.16045219,10715661,4,483,0.017816482,805
2000020000000,119152,2000020002460,27000300000938,2000020002472,2000020000000,27,3.060419,2000020002461,-1,2000020002459,2000020002460,-1,154,12.221325,11.877063,12.479523,17838,35.24874,1.1796801,31.36208,163906,3,0,3,-80.96486,-127.203,46.517742,76.54753,126.559006,0.26300457,0.02948233,-0.1560005,8967517,3,938,0.0193163,895
2000020000000,119152,2000020001019,27000500000360,2000020001032,2000020000000,27,3.060419,2000020001020,-1,2000020001018,2000020001019,2000020001039,152,10.586078,10.327881,11.016406,23116,34.348602,59.56114,34.06205,238761,3,6,3,-189.2665,127.760086,-170.33907,68.83738,125.87318,-0.0034987773,-0.056896366,0.073633075,13898902,5,360,0.018254519,550
2000020000000,119152,2000020000653,27000500000616,2000020000671,2000020000000,27,3.060419,2000020000654,-1,2000020000652,2000020000653,-1,138,13.340179,12.909851,13.598376,23119,33.07398,59.61548,34.5404,238759,3,6,3,-342.51495,29.402338,-109.768585,83.77907,143.58842,-0.33183607,-0.008972704,0.1513865,13889278,5,616,0.012911145,662
2000020000000,119152,2000020004094,27000600000486,2000020004104,2000020000000,27,3.060419,2000020004095,-1,2000020004093,2000020004094,-1,136,11.016406,10.93034,11.360668,26033,31.027925,62.17052,34.721172,210687,3,6,3,229.88136,-256.38303,-430.62814,68.411606,123.787186,0.015069487,-0.12596692,-0.13982865,18801746,6,486,0.019721743,527
2000020000000,119152,2000020003311,27000500000494,2000020003320,2000020000000,27,3.060419,2000020003312,-1,2000020003310,2000020003311,-1,133,13.168048,12.823785,14.11477,26039,31.107676,59.663292,31.701262,210635,3,6,3,158.02022,63.519268,24.308899,67.65561,114.66577,-0.023780432,-0.16033484,0.080626264,15641133,5,494,0.019875987,246
2000020000000,119152,2000020001288,27000500000601,2000020001297,2000020000000,27,3.060419,2000020001289,-1,2000020001287,2000020001288,-1,128,7.573779,7.573779,7.831976,23113,31.931482,60.746258,32.88867,238740,3,6,3,130.91667,-125.049675,41.400833,71.88439,118.2062,0.31127283,0.0731982,0.29860982,13883406,5,601,0.017352493,964
2000020000000,119152,2000020002243,27000500000704,2000020002250,2000020000000,27,3.060419,2000020002244,-1,2000020002242,2000020002243,-1,126,9.8975525,9.553289,10.155749,23114,34.228477,62.19201,32.71578,238751,3,6,3,24.24858,-208.3333,-127.8413,78.4782,125.80109,-0.03460264,0.002238697,-0.026389161,10717695,5,704,0.015782887,525
2000020000000,119152,2000020000997,27000500000708,2000020001004,2000020000000,27,3.060419,2000020000998,-1,2000020000996,2000020000997,-1,125,8.348371,8.090173,8.434436,23154,35.29863,60.84651,33.39026,238832,3,6,3,-173.91017,-122.18211,-94.15623,64.54667,112.820366,0.11573454,0.031577036,-0.096425496,13907859,5,708,0.019109901,793
2000020000000,119152,2000020000828,27000500000097,2000020000841,2000020000000,27,3.060419,2000020000829,-1,2000020000827,2000020000779,2000020000844,125,0.0,0.0,0.0,23115,34.53446,60.530006,33.176052,238735,3,6,3,-183.17776,-1.4867887,-25.795338,80.09655,138.74957,-0.03037954,0.31708494,0.14167814,13908094,5,97,0.014131778,464
2000020000000,119152,2000020001830,27000500000463,2000020001845,2000020000000,27,3.060419,2000020001831,-1,2000020001829,2000020001830,2000020001976,124,11.963128,11.360668,12.393456,23113,31.586412,62.007515,32.369026,238742,3,6,3,182.19408,-169.74738,-27.106335,82.57545,129.41048,0.077693015,0.13951643,-0.07372802,18805621,5,463,0.014163685,231
2000020000000,119152,2000020000445,27000500000545,2000020000459,2000020000000,27,3.060419,2000020000446,2000020000460,2000020000444,2000020000445,2000020000460,123,9.983618,9.983618,10.672143,23116,33.395878,59.429626,34.639538,238764,3,6,3,-252.0314,262.82547,-141.70062,82.76938,129.10344,-0.10111153,0.21538778,-0.21596284,13895123,5,545,0.014071593,408
2000020000000,119152,2000020000160,27000500000002,2000020000198,2000020000000,27,3.060419,2000020000161,-1,2000020000035,2000020000036,2000020000425,122,0.0,0.0,0.0,23119,32.584435,59.202282,34.63828,238757,3,6,3,105.02733,-26.650858,-188.6473,132.52374,189.59296,0.17537045,-0.014321699,0.13297737,13887656,5,2,0.0072443164,745
2000020000000,119152,2000020004619,27000500000757,2000020004630,2000020000000,27,3.060419,2000020004620,-1,2000020004618,2000020004619,-1,120,9.122961,9.036896,9.295093,23110,33.31293,57.472046,32.483673,238620,3,6,3,43.2263,159.12363,-47.900333,80.24606,132.14462,-0.25441173,-0.05877819,0.15122539,13878188,5,757,0.013367541,554
2000020000000,119152,2000020000368,27000500000763,2000020000386,2000020000000,27,3.060419,2000020000369,-1,2000020000367,2000020000368,-1,115,5.0778747,5.0778747,5.8524656,23116,33.50369,60.25124,33.55642,238762,3,6,3,-20.46731,-100.795555,-40.518227,57.647964,103.66624,-0.15214792,0.257596,-0.051767275,13886144,5,763,0.022784065,89
2000020000000,119152,2000020000620,27000500000789,2000020000627,2000020000000,27,3.060419,2000020000621,-1,2000020000619,2000020000620,-1,112,6.1106625,6.024597,6.6270566,23123,33.501858,59.74623,35.94787,238986,3,6,4,90.28492,-352.2948,-424.64438,62.968567,102.91739,-0.070623875,0.09903544,-0.3720155,13891462,5,789,0.021590466,801
2000020000000,119152,2000020004442,27000500000814,2000020004452,2000020000000,27,3.060419,2000020004443,-1,2000020004441,2000020004442,-1,111,6.024597,5.8524656,6.196728,23114,34.852177,61.01351,31.377876,238745,3,6,3,-115.720604,-51.888775,99.77786,64.6567,110.25727,-0.20360993,0.13977808,0.0027781578,5773118,5,814,0.020729879,567
1000019001111,102091,1000019003422,27000100000062,1000019003453,1000019000000,27,3.060419,1000019003423,-1,1000019003421,1000019003422,-1,1437,118.68456,117.22144,124.45096,6711,31.09506,54.36169,26.175089,97019,3,6,2,33.748024,104.49353,57.163025,173.66296,282.41342,-0.6238112,0.6895902,-0.20486227,5810397,1,62,0.03449844,977
1000019001111,102091,1000019001147,27000100000066,1000019001192,1000019000000,27,3.060419,1000019001148,1000019001193,1000019001146,1000019001147,1000019001205,1120,118.0821,117.22144,120.147675,6718,30.95362,52.609512,30.26111,97259,3,5,3,198.67436,4.8258553,-79.42667,164.46124,266.76947,0.3066234,-0.06889185,1.2081014,4035060,1,66,0.030539583,806
1000019001111,102091,1000019003536,27000200000096,1000019003576,1000019000000,27,3.060419,1000019003537,-1,1000019003535,1000019003536,-1,988,81.41812,79.61075,84.43042,9637,31.937752,54.828354,26.038572,125984,3,6,2,-50.961876,-48.890728,67.36762,149.60953,244.66504,-0.51995015,-0.046360083,-0.8475425,5789177,2,96,0.031861074,928
1000019001111,102091,1000019002189,27000600000099,1000019002217,1000019000000,27,3.060419,1000019002190,-1,1000019002188,1000019002189,-1,749,63.344334,62.311546,64.72138,26049,30.812122,52.38841,32.037727,209611,3,5,3,210.57059,94.58706,-191.84819,146.9655,236.42519,0.3656725,-0.14429632,-0.8142403,15649894,6,99,0.026550515,123
1000019001111,102091,1000019002479,27000200000130,1000019002495,1000019000000,27,3.060419,1000019002480,-1,1000019002478,1000019002479,1000019002505,702,61.19269,60.6763,62.827938,9676,34.549545,50.89734,26.516642,125101,3,5,2,-90.53454,97.57345,146.21361,150.8006,227.49478,0.20198211,-0.1386899,-0.47834268,5835690,2,130,0.026684402,635
1000019001111,102091,1000019002568,27000200000166,1000019002595,1000019000000,27,3.060419,1000019002569,-1,1000019002567,1000019002568,-1,598,42.688572,41.655785,44.495953,9715,34.147896,49.955387,27.016058,124990,3,5,3,-41.713894,166.93466,124.950134,126.80858,207.80841,-0.14762902,0.16386648,0.012790952,5834204,2,166,0.026320346,58
1000019001111,102091,1000019001341,27000200000177,1000019001367,1000019000000,27,3.060419,1000019001342,-1,1000019001340,1000019001341,-1,566,45.52874,44.75415,46.905792,9665,32.17083,51.555748,30.498083,125348,3,5,3,-107.986916,105.08352,-150.83208,130.96013,205.39128,0.5138193,0.118996724,0.28564975,13840601,2,177,0.026685188,782
1000019001111,102091,1000019003654,27000100000185,1000019003680,1000019000000,27,3.060419,1000019003655,-1,1000019003653,1000019003654,1000019003638,510,40.02054,39.76234,41.483654,6711,29.884209,54.46835,25.721226,97018,3,6,2,138.69771,18.086662,77.04073,112.801575,187.58919,-0.0891106,-0.053710315,0.8267581,4027541,1,185,0.03034059,634
1000019001111,102091,1000019002809,27000200000150,1000019002845,1000019000000,27,3.060419,1000019002810,1000019002846,1000019002808,1000019002809,1000019002855,477,43.979557,43.1189,45.012344,9670,32.175545,51.14281,28.573503,125316,3,5,3,-85.58003,120.84031,-38.143124,135.09648,209.3263,-0.17028947,0.21460666,0.12540482,5842526,2,150,0.02070435,987
1000019001111,102091,1000019003959,27000500000222,1000019003985,1000019000000,27,3.060419,1000019003960,-1,1000019003958,1000019003959,-1,378,29.60659,29.43446,30.381182,23103,31.95114,53.28058,31.6521,237712,3,5,3,-91.75587,10.257649,-124.75767,107.88331,173.8284,0.044334993,-0.2076338,-0.5634805,13873348,5,222,0.023347601,494
1000019001111,102091,1000019003221,27000200000194,1000019003247,1000019000000,27,3.060419,1000019003222,-1,1000019003220,1000019003221,1000019003249,365,21.946747,20.741827,23.151665,9638,32.765892,54.75495,24.49851,125957,3,6,2,13.1135645,81.18118,223.08331,95.39875,153.82182,-0.8271274,-0.06714054,-0.34997863,5568689,2,194,0.029033644,364
1000019001111,102091,1000019001634,27000200000282,1000019001649,1000019000000,27,3.060419,1000019001635,1000019001650,1000019001633,1000019001634,1000019001650,332,18.073792,17.12707,21.000023,9670,31.817394,52.302193,28.0554,125314,3,5,3,-16.73391,132.8864,29.411028,97.093475,144.67667,0.555439,-0.45410383,0.41741952,5808661,2,282,0.030163914,513
1000019001111,102091,1000019002372,27000200000365,1000019002384,1000019000000,27,3.060419,1000019002373,1000019002385,1000019002371,1000019002372,-1,283,22.118877,21.946747,23.581993,9722,35.150303,50.453125,27.728834,125211,3,5,3,-207.2695,128.6121,-126.92538,102.51441,170.20766,0.3879625,0.17926426,0.024624908,5826350,2,365,0.018712373,85
1000019001111,102091,1000019001952,27000200000371,1000019001967,1000019000000,27,3.060419,1000019001953,-1,1000019001951,1000019001952,-1,275,22.118877,21.774614,22.979534,9665,32.361717,50.796124,30.488602,125349,3,5,3,-135.85234,183.91269,-123.941055,104.26217,170.80058,-0.07384738,-0.103053406,0.16505422,13840396,2,371,0.017550359,456
